PLAYER::_ADD_PLAYER_AS_FOLLOW_TARGET, 18
PLAYER::_REMOVE_PLAYER_AS_FOLLOW_TARGET, 18
PLAYER::IS_PLAYER_RIDING_TRAIN, 18
REPLAY::IS_VIDEO_EDITOR_RUNNING, 18
SCRIPTS::AWARDS_GET_RESULT_ITEM, 18
SHAPETEST::START_SHAPE_TEST_CAPSULE, 18
STATS::_0x3EB2791A1FBC8A42, 18
STREAMING::HAS_MOVE_NETWORK_DEF_LOADED, 18
STREAMING::REMOVE_NAMED_PTFX_ASSET, 18
STREAMING::REQUEST_MOVE_NETWORK_DEF, 18
TASK::_0x2E1D6D87346BB7D2, 18
TASK::_0x5952DFA38FA529FE, 18
TASK::_DOES_SCENARIO_POINT_HAVE_PROPS, 18
TASK::_TASK_EMOTE_OUTRO, 18
TASK::ADD_FLEE_TARGET_PED, 18
TASK::REMOVE_WAYPOINT_RECORDING, 18
TELEMETRY::_TELEMETRY_FAST_TRAVEL, 18
UISTICKYFEED::_UI_STICKY_FEED_IS_CHANNEL_ACTIVE, 18
VEHICLE::_TRIGGER_TRAIN_WHISTLE, 18
VEHICLE::EXPLODE_VEHICLE, 18
VEHICLE::REMOVE_VEHICLE_WINDOW, 18
VOLUME::GET_VOLUME_ROTATION, 18
WEAPON::_REFILL_AMMO_IN_CLIP, 18
WEAPON::_SET_AMMO_TYPE_FOR_PED_WEAPON_INVENTORY, 18
WEAPON::GET_ALLOW_DUAL_WIELD, 18
ZONE::_GET_WATER_MAP_ZONE_AT_COORDS, 18
AITRANSPORT::GET_TRANSPORT_CONFIG_FLAG, 16
AITRANSPORT::TASK_EXIT_TRANSPORT, 16
ANIMSCENE::SET_ANIM_SCENE_PAUSED, 16
ATTRIBUTE::GET_ATTRIBUTE_BONUS_RANK, 16
AUDIO::_0xBE28DB99556FF8D9, 16
AUDIO::PLAY_STREAM_FRONTEND, 16
BRAIN::_GET_SCRIPT_BRAIN_ENTITY, 16
CAM::_CINEMATIC_LOCATION_SET_LOCATION_AND_ROTATION, 16
CAM::_IS_CINEMATIC_CAM_LOCATION_LOADED, 16
CAM::_STOP_GAMEPLAY_CAM_SHAKING_WITH_NAME, 16
CAM::_UNLOAD_CINEMATIC_CAMERA_LOCATION, 16
CAM::IS_INTERPOLATING_FROM_SCRIPT_CAMS, 16
CAM::SET_CINEMATIC_MODE_ACTIVE, 16
COMPENDIUM::COMPENDIUM_ANIMAL_HAS_STAMP, 16
DATABINDING::_DATABINDING_GET_DATA_CONTAINER_FROM_PATH, 16
DATAFILE::DATAARRAY_GET_INT, 16
ENTITY::_0x3EC28DA1FFAC9DDD, 16
ENTITY::_GET_ENTITY_FORWARD_VECTOR_YX, 16
ENTITY::_GET_ENTITY_PROOFS, 16
ENTITY::FORCE_ENTITY_AI_AND_ANIMATION_UPDATE, 16
ENTITY::GET_ENTITY_HEIGHT_ABOVE_GROUND, 16
ENTITY::SET_ENTITY_CAN_BE_DAMAGED_BY_RELATIONSHIP_GROUP, 16
FLOCK::_0xFF1E339CE40EAAAF, 16
GANG::_NETWORK_GET_GANG_LEADER_HANDLE, 16
GANG::_NETWORK_START_GANG, 16
GRAPHICS::_DOES_CHECKPOINT_HAVE_FX, 16
GRAPHICS::START_PARTICLE_FX_LOOPED_ON_PED_BONE, 16
HUD::_0x0501D52D24EA8934, 16
HUD::_SET_MP_GAMER_TAG_TYPE, 16
HUD::CREATE_FAKE_MP_GAMER_TAG, 16
HUD::HIDE_HUD_AND_RADAR_THIS_FRAME, 16
MAP::CLEAR_GPS_FLAGS, 16
MAP::CLEAR_GPS_MULTI_ROUTE, 16
MISC::_GET_VEHICLE_FROM_INDEXED_ITEM, 16
MISC::GET_GROUND_Z_AND_NORMAL_FOR_3D_COORD, 16
MISC::GET_RAIN_LEVEL, 16
NETWORK::_NETWORK_GET_SESSION_HOST, 16
NETWORK::_NETWORK_SESSION_IS_REQUEST_IN_PROGRESS_BY_QUEUE_GROUP, 16
NETWORK::_NETWORK_SPAWN_CONFIG_ADD_SPAWN_POINT, 16
NETWORK::_UGC_IS_BOOK_MARKED, 16
NETWORK::CAN_REGISTER_MISSION_PICKUPS, 16
NETWORK::GET_RESERVED_MISSION_ENTITIES_IN_AREA, 16
NETWORK::KEEP_NETWORK_ID_IN_FAST_INSTANCE, 16
NETWORK::NETWORK_ARE_PLAYERS_IN_SAME_TUTORIAL_SESSION, 16
NETWORK::NETWORK_GET_RANDOM_INT_RANGED, 16
NETWORK::NETWORK_IS_TUNABLE_CLOUD_REQUEST_PENDING, 16
NETWORK::NETWORK_REQUEST_SESSION_SEAMLESS, 16
NETWORK::NETWORK_TRY_ACCESS_TUNABLE_INT_HASH, 16
OBJECT::_SET_OBJECT_BURN_INTENSITY, 16
OBJECT::CREATE_OBJECT_SKELETON, 16
PATHFIND::_0x4BDEBEA5702B97A9, 16
PATHFIND::GET_NTH_CLOSEST_VEHICLE_NODE_FAVOUR_DIRECTION, 16
PED::_0x3D9F958834AB9C30, 16
PED::_0xA2F8B3B5FEDFC100, 16
PED::_0xA967D6A8ED2D713B, 16
PED::_0xC6136B40FFFB778B, 16
PED::_GET_PED_MOTIVATION, 16
PED::_IS_PED_QUEUED_FOR_DELETION, 16
PED::_IS_TEXTURE_VALID, 16
PED::_REQUEST_META_PED_OUTFIT, 16
PED::CREATE_PED_ON_MOUNT, 16
PED::GET_ANIM_INITIAL_OFFSET_POSITION, 16
PED::GIVE_PED_HASH_SCENARIO_PROP, 16
PED::IS_PED_VAULTING, 16
PED::REVIVE_INJURED_PED, 16
PED::SET_PED_CAN_USE_AUTO_CONVERSATION_LOOKAT, 16
PHYSICS::_ADD_ROPE_2, 16
PLAYER::_SET_PLAYER_DEFENSE_TYPE_MODIFIER, 16
PLAYER::GET_PLAYER_GROUP, 16
PLAYER::IS_SYSTEM_UI_BEING_DISPLAYED, 16
PLAYER::SET_PLAYER_WEAPON_TYPE_DAMAGE_MODIFIER, 16
POPULATION::_0xEC116EDB683AD479, 16
SAVE::_SAVEGAME_GET_BOOL, 16
SCRIPTS::_0x1C5EB3C27F7508CB, 16
SCRIPTS::_0x29FB4CE89472C3CB, 16
SCRIPTS::GET_BLOCK_OF_PLAYER_BITS, 16
SHAPETEST::START_SHAPE_TEST_LOS_PROBE, 16
SHAPETEST::START_SHAPE_TEST_SWEPT_SPHERE, 16
TASK::_0x11C7CE1AE38911B5, 16
TASK::_0x59AEA4DC640814B9, 16
TASK::_0x9EBD34958AB6F824, 16
TASK::_0xA21AA2F0C2180125, 16
TASK::_0xAC5045AB7F1A34FD, 16
TASK::_DOES_SCENARIO_GROUP_EXIST_HASH, 16
TASK::SET_DRIVE_TASK_CRUISE_SPEED, 16
TASK::TASK_AIM_AT_ENTITY, 16
TASK::TASK_LOOK_AT_COORD, 16
TASK::TASK_MOVE_IN_TRAFFIC_TO_DESTINATION, 16
TASK::TASK_SHOOT_WITH_WEAPON, 16
UIFEED::_0x4E88A65968A55C78, 16
UILOG::_0x763637F9B838B0A7, 16
VEHICLE::_SET_DRAFT_VEHICLE_YOKE_CAN_BREAK, 16
VEHICLE::_SET_TRAIN_TRACK_JUNCTION_SWITCH, 16
VEHICLE::DELETE_MISSION_TRAIN, 16
VEHICLE::IS_VEHICLE_STUCK_TIMER_UP, 16
VEHICLE::SET_RANDOM_TRAINS, 16
VEHICLE::SET_VEHICLE_CAN_BREAK, 16
VOLUME::_0xAA9EE2AAFC717623, 16
VOLUME::_0xD4FA73FE628FEC63, 16
WEAPON::_ENABLE_AMMO_TYPE_FOR_PED, 16
WEAPON::_GET_CURRENT_AMMO_TYPE_FROM_GUID, 16
WEAPON::_IS_AMMO_TYPE_VALID_FOR_WEAPON, 16
WEAPON::GET_PED_BACKUP_WEAPON, 16
AITRANSPORT::_SET_PED_USE_TRANSPORT_SEAT_PREFERENCE, 14
AITRANSPORT::SET_PED_OFF_TRANSPORT_SEAT, 14
AUDIO::_0x341CDD17EFC2472E, 14
AUDIO::PLAY_SOUND, 14
AUDIO::START_PRELOADED_CONVERSATION, 14
BOUNTY::BOUNTY_GET_COOLDOWN_COLLECTION, 14
BRAIN::_0xA6AC35DB4A7957A8, 14
CAM::_0x5B637D6F3B67716A, 14
CAM::_DISABLE_ON_FOOT_FIRST_PERSON_VIEW_THIS_UPDATE_2, 14
CAM::_FORCE_FIRST_PERSON_CAM_THIS_FRAME, 14
CAM::CINEMATIC_LOCATION_TRIGGER_SCRIPTED_SHOT_EVENT, 14
CAM::DESTROY_ALL_CAMS, 14
CAM::DETACH_CAM, 14
CAM::FORCE_CINEMATIC_RENDERING_THIS_UPDATE, 14
CAM::GET_CAM_FOV, 14
CAM::SET_CINEMATIC_BUTTON_ACTIVE, 14
COMPENDIUM::COMPENDIUM_GET_ENTRY_BY_INDEX_IN_SUBCATEGORY, 14
DATABINDING::_DATABINDING_SET_TEMPLATED_UI_ITEM_LIST_SIZE, 14
DATAFILE::DATAARRAY_GET_STRING, 14
DATAFILE::DATADICT_GET_VECTOR, 14
DATAFILE::DATADICT_SET_INT, 14
DLC::GET_IS_LOADING_SCREEN_ACTIVE, 14
ENTITY::_IS_ENTITY_PLAYING_ANY_ANIM, 14
ENTITY::_IS_ENTITY_UNDERWATER, 14
ENTITY::HAS_ENTITY_CLEAR_LOS_TO_ENTITY_IN_FRONT, 14
ENTITY::SET_VEHICLE_AS_NO_LONGER_NEEDED, 14
FIRE::STOP_FIRE_IN_RANGE, 14
FLOCK::_SET_ANIMAL_IS_WILD, 14
GRAPHICS::_ADD_BLOOD_POOL_2, 14
GRAPHICS::SET_TRANSITION_OUT_OF_TIMECYCLE_MODIFIER, 14
GRAPHICS::START_NETWORKED_PARTICLE_FX_NON_LOOPED_AT_COORD, 14
HUD::_UI_PROMPT_REMOVE_GROUP, 14
HUD::BUSYSPINNER_OFF, 14
INTERIOR::CLEAR_ROOM_FOR_ENTITY, 14
INVENTORY::_INVENTORY_GET_INVENTORY_ITEM_INSPECTION_INFO, 14
LAW::_0xBD944A3D36E992DE, 14
LAW::GET_BOUNTY, 14
MAP::SET_BLIP_FLASHES, 14
MAP::SET_GPS_MULTI_ROUTE_RENDER, 14
MISC::_0x6BED40493A1AFDB8, 14
MISC::_0xD3F943B88F55376A, 14
MISC::_GET_NEXT_WEATHER_TYPE_HASH_NAME, 14
MISC::_GET_PREV_WEATHER_TYPE_HASH_NAME, 14
MISC::STOP_CURRENT_LOADING_PROGRESS_TIMER, 14
MISSIONDATA::MISSIONDATA_SET_REPLAY_LOCKED_FOR_CATEGORY, 14
NETWORK::_0x0BF90CBB6B72977B, 14
NETWORK::_0x6CEE2E30021DAEC6, 14
NETWORK::_NETWORK_AUTO_SESSION_SET_ALLOWED_TO_MERGE, 14
NETWORK::NETWORK_AUTO_SESSION_IS_ALLOWED_TO_MERGE, 14
NETWORK::NETWORK_HAS_ROS_PRIVILEGE, 14
NETWORK::NETWORK_HAVE_ROS_BANNED_PRIV, 14
NETWORK::NETWORK_IS_CLOCK_TIME_OVERRIDDEN, 14
NETWORK::NETWORK_SET_LOCAL_PLAYER_INVINCIBLE_TIME, 14
NETWORK::RESERVE_NETWORK_MISSION_PICKUPS, 14
OBJECT::_SET_NETWORK_PICKUP_USABLE_FOR_PLAYER, 14
OBJECT::DOES_RAYFIRE_MAP_OBJECT_EXIST, 14
OBJECT::GET_CLOSEST_OBJECT_OF_TYPE, 14
PAD::_0x5F217BC1190503D8, 14
PAD::IS_LOOK_INVERTED, 14
PED::_0x712B2C2B2471B493, 14
PED::_0xDC88D06719070C39, 14
PED::_CLEAR_ACTIVE_ANIMAL_OWNER, 14
PED::_GET_IS_PED_IN_DISPUTE_WITH_PED, 14
PED::_GET_PED_REMAINING_REVIVAL_TIME, 14
PED::_RELEASE_META_PED_OUTFIT_REQUEST, 14
PED::_SET_ACCURACY_AGAINST_LOCAL_PLAYER_MODIFIER, 14
PED::_SET_AMBIENT_PED_DENSITY_MULTIPLIER_THIS_FRAME, 14
PED::CLEAR_PED_NON_CREATION_AREA, 14
PED::CREATE_PED_INSIDE_VEHICLE, 14
PED::FORCE_ALL_HEADING_VALUES_TO_ALIGN, 14
PED::GET_PED_LOOT_STATUS_MP, 14
PED::IS_PED_AIMING_FROM_COVER, 14
PED::IS_PED_FALLING_OVER, 14
PED::SET_FACIAL_IDLE_ANIM_OVERRIDE, 14
PED::SET_PAUSE_PED_WRITHE_BLEEDOUT, 14
PED::SET_PED_FIRING_PATTERN, 14
PED::SET_SCENARIO_PED_DENSITY_MULTIPLIER_THIS_FRAME, 14
PHYSICS::_ROPE_CHANGE_VISIBILITY, 14
PLAYER::SET_PLAYER_LOCKON, 14
POPULATION::ENABLE_AMBIENT_ROAD_POPULATION, 14
POSSE::_0xC08DFF658B2E51DB, 14
PROPSET::CREATE_PROP_SET_INSTANCE_ATTACHED_TO_ENTITY, 14
SAVE::SAVEGAME_SAVE_MP, 14
SCRIPTS::_0x11B0A0B282FA9B10, 14
STATS::_0x91A4F58E01ED5E4C, 14
TASK::_0x583AE9AF9CEE0958, 14
TASK::_SET_SCENARIO_POINT_ACTIVE, 14
TASK::DOES_SCENARIO_GROUP_EXIST, 14
TASK::REMOVE_ALL_COVER_BLOCKING_AREAS, 14
TASK::TASK_ANIMAL_WRITHE, 14
TELEMETRY::_TELEMETRY_MATCH_QUEUE, 14
UIFEED::_UI_FEED_POST_RETICLE_MESSAGE, 14
VEHICLE::_0xC4A2C11FC0D41916, 14
VEHICLE::_0xFFFE15B433300B8C, 14
VEHICLE::_SET_BATCH_TARP_HEIGHT, 14
VEHICLE::_SET_DRAFT_VEHICLE_ANIMALS_CAN_DETACH, 14
VEHICLE::GET_VEHICLE_NUMBER_OF_PASSENGERS, 14
VEHICLE::SET_VEHICLE_EXPLODES_ON_HIGH_EXPLOSION_DAMAGE, 14
WEAPON::_0x457B16951AD77C1B, 14
WEAPON::_GET_PED_HOGTIE_WEAPON, 14
WEAPON::GET_WEAPON_DEGRADATION, 14
AUDIO::CANCEL_MUSIC_EVENT, 12
BOUNTY::_BOUNTY_CANCEL_LEGENDARY_MISSION, 12
BUILTIN::TIMERA, 12
CAM::_0x1204EB53A5FBC63D, 12
CAM::_FORCE_THIRD_PERSON_CAM_THIS_FRAME, 12
CLOCK::PAUSE_CLOCK, 12
COMPENDIUM::COMPENDIUM_ANIMAL_GET_SAMPLE_INVENTORY_ITEM, 12
COMPENDIUM::COMPENDIUM_GET_ENTRY_BY_PED_INDEX, 12
COMPENDIUM::COMPENDIUM_GET_SUBCATEGORY_SAMPLE_TOAST_DESC_PROGRESS, 12
DATABINDING::_0xD48993A61938C64D, 12
DATABINDING::_DATABINDING_WRITE_DATA_SCRIPT_VARIABLES, 12
DATAFILE::_0x4F9E3ED7617123AC, 12
DATAFILE::DATAARRAY_GET_FLOAT, 12
ENTITY::_0xD4636C2EDB0DEA8A, 12
ENTITY::APPLY_FORCE_TO_ENTITY, 12
ENTITY::IS_ENTITY_ATTACHED_TO_ANY_VEHICLE, 12
ENTITY::SET_ENTITY_COORDS_NO_OFFSET, 12
EVENT::_ADD_MODEL_TO_EVENT_MONITOR, 12
FIRE::IS_EXPLOSION_IN_SPHERE, 12
GANG::_0x0E5C9FB9ED5DFF1C, 12
GANG::_0x51C5EF47086AA0D7, 12
GRAPHICS::_0xD9BC98B55BCFAA9B, 12
GRAPHICS::_0xDFE332A5DA6FE7C9, 12
GRAPHICS::_ANIMPOSTFX_IS_TAG_PLAYING, 12
GRAPHICS::_GET_CURRENT_NUMBER_OF_LOCAL_PHOTOS, 12
GRAPHICS::CREATE_TRACKED_POINT, 12
GRAPHICS::DISABLE_ENTITYMASK, 12
GRAPHICS::FREE_MEMORY_FOR_HIGH_QUALITY_PHOTO, 12
GRAPHICS::SET_TRACKED_POINT_INFO, 12
HUD::_IS_MP_GAMER_TAG_ACTIVE_ON_ENTITY, 12
HUD::_UI_PROMPT_GET_GROUP_ACTIVE_PAGE, 12
HUD::_UI_PROMPT_SET_MASH_MANUAL_MODE_DECAY_SPEED, 12
HUD::_UI_PROMPT_SET_MASH_MANUAL_MODE_INCREASE_PER_PRESS, 12
INVENTORY::_INVENTORY_DISABLE_WEAPONS, 12
ITEMDATABASE::ITEMDATABASE_FILLOUT_ITEM_BY_NAME, 12
ITEMSET::GET_INDEXED_SCENARIO_POINT_INDEX_IN_ITEMSET, 12
LAW::_ARE_WITNESSES_PENDING, 12
MAP::_0x01B928CA2E198B01, 12
MAP::_0x97F6F158CC5B5CA2, 12
MAP::GET_BLIP_COORDS, 12
MAP::SET_MINIMAP_HIDE_FOW, 12
MINIGAME::_MINIGAME_GET_NEXT_EVENT, 12
MISC::_0x553D67295DDD2309, 12
MISC::_0x7FA58CED69405F9A, 12
MISC::INFORM_CODE_OF_CONTENT_ID_OF_CURRENT_UGC_MISSION, 12
NETWORK::_0x19B52C20B5C4757C, 12
NETWORK::_0x34BC1E79546BA543, 12
NETWORK::_0xA63E4F050F20021F, 12
NETWORK::_0xC0CFFDA87C2C163D, 12
NETWORK::_0xC8B6D18E22484643, 12
NETWORK::_0xE59F4924BD3A718D, 12
NETWORK::_0xE79BA3BC265895DA, 12
NETWORK::_NETWORK_ADD_PLAYER_TO_RECENT_GAMERS_LIST, 12
NETWORK::_NETWORK_AUTO_SESSION_IS_AUTO_WARP_DISABLED, 12
NETWORK::_NETWORK_AUTO_SESSION_SET_AUTO_WARP_ENABLED, 12
NETWORK::_NETWORK_GET_GAMERTAG_FROM_FRIEND, 12
NETWORK::_NETWORK_IS_IN_SESSION_LOBBY, 12
NETWORK::_SET_DOOR_NETWORKED, 12
NETWORK::NETWORK_CLEAR_CLOCK_TIME_OVERRIDE, 12
NETWORK::NETWORK_GET_TUNABLE_CLOUD_CRC, 12
NETWORK::NETWORK_REGISTER_ENTITY_AS_NETWORKED, 12
NETWORK::NETWORK_RESET_POPULATION, 12
NETWORK::NETWORK_SESSION_REQUEST_SESSION_COMPETITIVE, 12
NETWORK::NETWORK_SESSION_REQUEST_SESSION_SEAMLESS, 12
NETWORK::NETWORK_SET_FRIENDLY_FIRE_OPTION, 12
NETWORK::SET_LOCAL_PLAYER_AS_GHOST, 12
OBJECT::_0x0C0A373D181BF900, 12
OBJECT::_0x1F5E07E14A86FAFC, 12
OBJECT::ATTACH_PORTABLE_PICKUP_TO_PED, 12
OBJECT::GET_PICKUP_COORDS, 12
OBJECT::GET_PICKUP_OBJECT, 12
OBJECT::SET_STATE_OF_RAYFIRE_MAP_OBJECT, 12
PAD::_GET_DISABLED_CONTROL_HOW_LONG_AGO, 12
PAD::GET_DISABLED_CONTROL_UNBOUND_NORMAL, 12
PAD::IS_CONTROL_ENABLED, 12
PATHFIND::_0x6C3F12ECEB6D2E2A, 12
PATHFIND::_DOES_NAVMESH_BLOCKING_VOLUME_EXIST, 12
PATHFIND::_NAVMESH_DOES_SWAP_EXIST, 12
PATHFIND::GET_NTH_CLOSEST_VEHICLE_NODE, 12
PED::_0x12EB4E31F092C9B3, 12
PED::_DETACH_VOLUME_FROM_ENTITY, 12
PED::_FAKE_SET_PED_LOCO_INJURED, 12
PED::_GET_NUM_COMPONENTS_IN_PED, 12
PED::_GET_PED_DRUNKNESS, 12
PED::_GET_PED_STAMINA_NORMALIZED, 12
PED::_GET_PEDS_IN_COMBAT_WITH_TARGET, 12
PED::_IS_META_PED_FISH, 12
PED::_SET_CURRENT_DEFENSE_AGAINST_PLAYERS_MODIFIER, 12
PED::_SET_HEALTH_RECHARGE_MULTIPLIER, 12
PED::_SET_PED_DAMAGED, 12
PED::_SET_PED_DESIRED_LOCO_FOR_MODEL, 12
PED::_SET_PED_SCALE, 12
PED::_SET_PED_VOICE_VOLUME, 12
PED::_SET_STAMINA_DEPLETION_MULTIPLIER, 12
PED::_SET_STAMINA_RECHARGE_MULTIPLIER, 12
PED::_SET_TOTAL_PED_DAMAGE_FROM_AI, 12
PED::GET_PED_DEFENSIVE_AREA_POSITION, 12
PED::GET_PED_LAST_DAMAGE_BONE, 12
PED::IS_GROUP_LOCALLY_CONTROLLED, 12
PED::IS_PED_BEING_STUNNED, 12
PED::IS_PED_SITTING_IN_VEHICLE, 12
PED::SET_GROUP_FORMATION_SPACING, 12
PED::SET_PED_INTO_VEHICLE, 12
PED::SET_PED_MAX_TIME_UNDERWATER, 12
PED::SET_PED_MIN_MOVE_BLEND_RATIO, 12
PHYSICS::_0x522FA3F490E2F7AC, 12
PHYSICS::_HITCH_HORSE, 12
PHYSICS::_IS_ROPE_ATTACHED_TO_ENTITY, 12
PLAYER::_0xDA9D7BE231FE865F, 12
PLAYER::_SET_AI_PLAYER_DEFENSE_MODIFIER_AGAINST_AI, 12
PLAYER::_SET_PLAYER_OWNS_MOUNT, 12
PLAYER::_SET_PLAYER_WEAPON_GROUP_AS_INSTANT_KILL, 12
PLAYER::GET_TARGET_CHARACTER_NAME_FOR_LOCAL_PLAYER, 12
PLAYER::START_PLAYER_TELEPORT, 12
PLAYER::UPDATE_PLAYER_TELEPORT, 12
POPULATION::DISABLE_AMBIENT_ROAD_POPULATION, 12
POSSE::_0xC089FF658B2E51DA, 12
SAVE::_0xA7ECEBAFBAF997A5, 12
SCRIPTS::_0xA88E1D7FA1E20080, 12
SCRIPTS::SCRIPT_THREAD_ITERATOR_GET_NEXT_THREAD_ID, 12
STATS::_0x302E71C1D9EE75B9, 12
STATS::_0xDF95DF488A645CE7, 12
STATS::_STAT_CALCULATE_COOLDOWN, 12
STATS::CHAL_NET_STOP_GOAL, 12
STATS::STAT_ID_SET_TO_POSSE_ID, 12
STREAMING::BEGIN_SRL, 12
STREAMING::IS_RENDERED_SCENE_LOADED, 12
STREAMING::IS_SRL_LOADED, 12
TASK::_0x78D8C1D4EB80C588, 12
TASK::_0x79197F7D2BB5E73A, 12
TASK::_0xE1C105E6BBA48270, 12
TASK::_0xEB67D4E056C85A81, 12
TASK::_GET_SCENARIO_CONTAINER_OPENING_STATE, 12
TASK::_SET_HOGTIE_ESCAPE_TIMER, 12
TASK::_SET_PED_IGNORE_DEAD_BODIES, 12
TASK::_SET_SCENARIO_POINT_HEADING, 12
TASK::END_DUEL, 12
TASK::GET_SEQUENCE_PROGRESS, 12
TASK::IS_WAYPOINT_PLAYBACK_GOING_ON_FOR_VEHICLE, 12
TASK::SET_PED_PATH_DEEP_SNOW_COST_MODIFIER, 12
TASK::TASK_AIM_AT_COORD, 12
TASK::TASK_EVERYONE_LEAVE_VEHICLE_IN_ORDER, 12
TASK::TASK_FLEE_PED_VIA, 12
TASK::TASK_SHOOT_AT_ENTITY, 12
TASK::TASK_SHUFFLE_TO_NEXT_VEHICLE_SEAT, 12
TASK::TASK_STOP_LEADING_HORSE, 12
TASK::TASK_WHISTLE_ANIM, 12
TASK::WAYPOINT_PLAYBACK_OVERRIDE_SPEED, 12
TELEMETRY::_TELEMETRY_PERSONAL_VEHICLE_WAGON, 12
TELEMETRY::_TELEMETRY_SET_SHOP_FOR_TRANSACTION, 12
TELEMETRY::ANALYTICS_PLAYTIME_FREEMODE_END, 12
TELEMETRY::ANALYTICS_PLAYTIME_FREEMODE_START, 12
UILOG::_UILOG_SET_ENTRY_BRIEF_TEXTURE, 12
UILOG::_UILOG_SET_ENTRY_ICON_TEXTURE, 12
VEHICLE::_0x1A861F899EBBE17C, 12
VEHICLE::_0xCBF88256E44D5D39, 12
VEHICLE::_BREAK_OFF_VEHICLE_WHEEL, 12
VEHICLE::_GET_STATION_COORDS_FROM_TRAIN_STATION_DATA, 12
VEHICLE::_GET_TRACK_INDEX_FROM_COORDS, 12
VEHICLE::_IS_VEHICLE_BROUGHT_TO_HALT, 12
VEHICLE::_SET_TRAIN_MAX_SPEED, 12
VEHICLE::IS_VEHICLE_DOOR_FULLY_OPEN, 12
VEHICLE::REMOVE_ROAD_NODE_SPEED_ZONE, 12
VEHICLE::SET_ALL_VEHICLE_GENERATORS_ACTIVE_IN_AREA, 12
VEHICLE::SET_DISABLE_RANDOM_TRAINS_THIS_FRAME, 12
VEHICLE::SET_DOOR_ALLOWED_TO_BE_BROKEN_OFF, 12
VEHICLE::SET_PARKED_VEHICLE_DENSITY_MULTIPLIER_THIS_FRAME, 12
VEHICLE::SET_RANDOM_VEHICLE_DENSITY_MULTIPLIER_THIS_FRAME, 12
VEHICLE::SET_VEHICLE_ENGINE_ON, 12
VEHICLE::SET_VEHICLE_FORWARD_SPEED, 12
VOICE::_0x49623BCFC3A3D829, 12
VOICE::_0x58125B691F6827D5, 12
VOICE::_0x79F478FF5F9F4F05, 12
VOLUME::_0x7FD78DFD0C5D7B9B, 12
VOLUME::_0x998202B206872672, 12
VOLUME::SET_VOLUME_COORDS, 12
WEAPON::_GET_PED_WORST_WEAPON, 12
WEAPON::_REMOVE_WEAPON_FROM_PED_BY_GUID, 12
WEAPON::_SET_ACTIVE_GUN_SPINNING_EQUIP_KIT_EMOTE_TWIRL, 12
WEAPON::_SET_WEAPON_DEGRADATION, 12
WEAPON::SET_PED_CURRENT_WEAPON_VISIBLE, 12
AICOVERPOINT::_STOP_RUNNING_COVER_ANIMS, 10
AITRANSPORT::_IS_PED_ON_TRANSPORT_ENTITY, 10
AITRANSPORT::_SET_AI_CAN_USE_TRANSPORT, 10
ANIMSCENE::_GET_ANIM_SCENE_VEHICLE, 10
ANIMSCENE::GET_ANIM_SCENE_CURRENT_ACTIVE_CAMERA_COUNT, 10
ANIMSCENE::SET_ANIM_SCENE_FLOAT, 10
ATTRIBUTE::_SET_STATUS_EFFECT_CORE_ICON, 10
AUDIO::_0x0D7FD6A55FD63AEF, 10
AUDIO::_0x3E98AC9D8C56C62C, 10
AUDIO::_0x886657C5B3D8EDE3, 10
AUDIO::_TRIGGER_MUSIC_EVENT_WITH_HASH, 10
AUDIO::AUDIO_IS_MUSIC_PLAYING, 10
AUDIO::CLEAR_AMBIENT_ZONE_LIST_STATE, 10
AUDIO::RESTART_SCRIPTED_CONVERSATION, 10
BOUNTY::_BOUNTY_REQUEST_SELF_REPORT_CRIME, 10
CAM::_0x88544C0E3291DCAE, 10
CAM::_0xC285FD21294A1C49, 10
CAM::_CINEMATIC_LOCATION_TRIGGER_SCRIPTED_SHOT_EVENT_2, 10
CAM::_FORCE_LETTER_BOX_THIS_UPDATE, 10
CAM::SET_GAMEPLAY_CAM_SHAKE_AMPLITUDE, 10
CAM::SHAKE_GAMEPLAY_CAM, 10
CAM::STOP_RENDERING_SCRIPT_CAMS_USING_CATCH_UP, 10
COMPENDIUM::COMPENDIUM_GET_NUM_ENTRIES_IN_SUBCATEGORY, 10
CREW::_0x58D378AF2C8765B7, 10
CREW::NETWORK_CLAN_GET_LOCAL_MEMBERSHIPS_COUNT, 10
CREW::NETWORK_CLAN_GET_MEMBERSHIP_DESC, 10
DATABINDING::_DATABINDING_ADD_DATA_STRING_FROM_PATH, 10
DATAFILE::DATADICT_IS_ARRAY_VALID, 10
DATAFILE::DATAFILE_UGC_SELECT_DATA, 10
DATAFILE::UGC2_SET_PLAYER_DATA, 10
ENTITY::_CREATE_FOOTPATH_TRAIL, 10
ENTITY::_GET_ENTITY_CARRY_CONFIG, 10
ENTITY::CREATE_MODEL_HIDE_EXCLUDING_SCRIPT_OBJECTS, 10
ENTITY::GET_ENTITY_ROLL, 10
ENTITY::SET_CAN_CLIMB_ON_ENTITY, 10
ENTITY::SET_ENTITY_ONLY_DAMAGED_BY_PLAYER, 10
FIRE::STOP_ENTITY_FIRE, 10
FLOCK::_0x19870C40C7EE15BE, 10
GANG::_0xE4C64CD37CB176AA, 10
GRAPHICS::_IS_TRACKED_POINT_VALID, 10
GRAPHICS::_SET_LIGHTS_COLOR_FOR_ENTITY, 10
GRAPHICS::DELETE_CHECKPOINT, 10
